country,subnational,gov_domain,page,is_root_page,performance_score,accessibility_score,best_practices_score,seo_score
Belgium,,cameroon.diplomatie.belgium.be,https://cameroon.diplomatie.belgium.be/nl/belgie-kameroen,FALSE,0.61,1,1,1
Belgium,,canada.diplomatie.belgium.be,https://canada.diplomatie.belgium.be/,TRUE,0.6,1,1,1
Belgium,,canada.diplomatie.belgium.be,https://canada.diplomatie.belgium.be/nl/belgie-canada,FALSE,0.6,1,1,1
Belgium,,canopee.liege.be,https://canopee.liege.be/,TRUE,0.68,0.82,0.75,0.77
Belgium,,canopee.liege.be,https://canopee.liege.be/actualites-canopee/1er-guide-de-l-arbre-urbain,FALSE,0.67,0.78,0.71,0.92
Belgium,,carto.ville.namur.be,https://carto.ville.namur.be/,TRUE,0.99,0.75,0.93,0.82
Belgium,,carto.ville.namur.be,https://carto.ville.namur.be/metiers,FALSE,0.56,0.64,0.96,0.82
Belgium,,ccb.belgium.be,https://ccb.belgium.be/,TRUE,0.99,0.85,1,0.77
Belgium,,ccb.belgium.be,https://ccb.belgium.be/cert/report-incident,FALSE,1,0.85,1,0.77
Belgium,,ccb.belgium.be,https://ccb.belgium.be/regulation,FALSE,0.83,0.7,1,0.77
Belgium,,ccsp.belgium.be,https://ccsp.belgium.be/,TRUE,0.58,0.89,1,0.92
Belgium,,ccsp.belgium.be,https://ccsp.belgium.be/conseil-central/,FALSE,0.56,0.89,0.79,0.92
Belgium,,ccsp.belgium.be,https://ccsp.belgium.be/fr/je-suis-detenu/,FALSE,0.55,0.88,0.78,0.92
Belgium,,centaurus2020.vlaanderen.be,https://centaurus2020.vlaanderen.be/,TRUE,0.52,1,0.79,0.9
Belgium,,centaurus2020.vlaanderen.be,https://centaurus2020.vlaanderen.be/~/,FALSE,0.33,1,0.79,0.9
Belgium,,certif.iamfas.belgium.be,https://certif.iamfas.belgium.be/,TRUE,0.67,0.95,1,0.92
Belgium,,challenge.ville.namur.be,https://challenge.ville.namur.be/,TRUE,0.45,0.85,0.79,0.73
Belgium,,challenge.ville.namur.be,https://challenge.ville.namur.be/Inscriptions?Annee=2025&challenge=,FALSE,0.35,0.91,0.79,0.73
Belgium,,chancellerie.belgium.be,https://chancellerie.belgium.be/,TRUE,0.49,0.93,0.93,0.92
Belgium,,chancellerie.belgium.be,https://chancellerie.belgium.be/nl,FALSE,0.41,0.86,0.93,0.92
Belgium,,chancellerie.belgium.be,https://chancellerie.belgium.be/nl/tickets,FALSE,0.71,0.89,0.96,0.92
Belgium,,checkjehuis.antwerpen.be,https://checkjehuis.antwerpen.be/,TRUE,0.69,0.86,1,0.5
Belgium,,checkjehuis.antwerpen.be,https://checkjehuis.antwerpen.be/vraag/1/typewoning,FALSE,0.9,0.86,1,0.5
Belgium,,chile.diplomatie.belgium.be,https://chile.diplomatie.belgium.be/,TRUE,0.61,1,1,1
Belgium,,chile.diplomatie.belgium.be,https://chile.diplomatie.belgium.be/nl/belgie-chili,FALSE,0.69,1,0.96,1
Belgium,,china.diplomatie.belgium.be,https://china.diplomatie.belgium.be/,TRUE,0.65,1,1,1
Belgium,,china.diplomatie.belgium.be,https://china.diplomatie.belgium.be/cn/bilishizaizhongguo,FALSE,0.68,1,1,1
Belgium,,citadelle.namur.be,https://citadelle.namur.be/,TRUE,0.58,0.88,0.96,1
Belgium,,citadelle.namur.be,https://citadelle.namur.be/fr/evenements/evenements-familiaux-et-professionnels,FALSE,0.92,0.88,0.96,0.92
Belgium,,citadelle.namur.be,https://citadelle.namur.be/grand-souterrains,FALSE,0.31,0.88,0.96,1
Belgium,,clarinval.belgium.be,https://clarinval.belgium.be/,TRUE,0.88,0.93,0.93,0.92
Belgium,,clarinval.belgium.be,https://clarinval.belgium.be/fr/page-daccueil,FALSE,0.75,0.8,0.93,0.92
Belgium,,clarinval.belgium.be,https://clarinval.belgium.be/nl/nieuws/arizona-maakt-justitie-strenger,FALSE,0.92,0.93,0.96,1
Belgium,,codex.opendata.api.vlaanderen.be,https://codex.opendata.api.vlaanderen.be/,TRUE,0.5,0.84,0.89,0.91
Belgium,,codex.vlaanderen.be,https://codex.vlaanderen.be/,TRUE,0.75,0.92,0.79,0.92
Belgium,,codex.vlaanderen.be,https://codex.vlaanderen.be/Zoeken/Document.aspx?DID=1023499&param=inhoud&ref=search&AVIDS=,FALSE,0.42,0.92,0.78,0.85
Belgium,,codex.vlaanderen.be,https://codex.vlaanderen.be/Zoeken/Zoekopdracht.aspx,FALSE,0.43,0.87,0.75,0.85
Belgium,,collectie.antwerpen.be,https://collectie.antwerpen.be/,TRUE,0.54,0.84,0.96,0.67
Belgium,,colombia.diplomatie.belgium.be,https://colombia.diplomatie.belgium.be/,TRUE,0.64,1,1,1
Belgium,,colombia.diplomatie.belgium.be,https://colombia.diplomatie.belgium.be/nl/startpagina,FALSE,0.62,1,1,1
Belgium,,columbus.vlaanderen.be,https://columbus.vlaanderen.be/,TRUE,0.35,0.61,1,0.75
Belgium,,competence-territoriale.just.fgov.be,https://competence-territoriale.just.fgov.be/,TRUE,0.86,0.81,1,0.91
Belgium,,congo-brazzaville.diplomatie.belgium.be,https://congo-brazzaville.diplomatie.belgium.be/,TRUE,0.41,1,1,1
Belgium,,congo-brazzaville.diplomatie.belgium.be,https://congo-brazzaville.diplomatie.belgium.be/nl/belgie-de-republiek-congo,FALSE,0.47,1,0.96,1
Belgium,,conservatorium.mechelen.be,https://conservatorium.mechelen.be/,TRUE,0.42,0.81,1,0.91
Belgium,,conservatorium.mechelen.be,https://conservatorium.mechelen.be/algemeen,FALSE,0.53,0.79,0.96,0.82
Belgium,,conservatorium.mechelen.be,https://conservatorium.mechelen.be/kalender-2,FALSE,0.72,0.76,1,0.82
Belgium,,consultativebodies.health.belgium.be,https://consultativebodies.health.belgium.be/,TRUE,0.96,0.92,1,0.92
Belgium,,consultativebodies.health.belgium.be,https://consultativebodies.health.belgium.be/en/advisory-and-consultative-bodies,FALSE,0.91,0.88,1,0.92
Belgium,,coppieters.wallonie.be,https://coppieters.wallonie.be/,TRUE,0.4,0.96,1,0.92
Belgium,,coppieters.wallonie.be,https://coppieters.wallonie.be/home/communiques-de-presse.html,FALSE,0.69,0.92,1,0.92
Belgium,,cortex.wallonie.be,https://cortex.wallonie.be/,TRUE,0.6,0.9,1,0.92
Belgium,,cortex.wallonie.be,https://cortex.wallonie.be/home/le-cycle-du-risque-en-wallonie.html,FALSE,0.85,0.92,1,0.92
Belgium,,cotedivoire.diplomatie.belgium.be,https://cotedivoire.diplomatie.belgium.be/,TRUE,0.7,1,0.96,1
Belgium,,cotedivoire.diplomatie.belgium.be,https://cotedivoire.diplomatie.belgium.be/nl/startpagina,FALSE,0.6,1,1,1
Belgium,,cpdt.wallonie.be,https://cpdt.wallonie.be/,TRUE,0.59,0.87,0.78,0.92
Belgium,,cpdt.wallonie.be,https://cpdt.wallonie.be/colloques-seminaires/,FALSE,0.75,0.93,0.78,0.92
Belgium,,cpvs.belgium.be,https://cpvs.belgium.be/,TRUE,0.6,1,0.79,0.92
Belgium,,cpvs.belgium.be,https://cpvs.belgium.be/fr/a-propos-des-centres-de-prise-en-charge-des-violences-sexuelles,FALSE,0.67,1,0.74,1
Belgium,,cpvs.belgium.be,https://cpvs.belgium.be/fr/politique-relative-aux-cookies,FALSE,0.75,1,0.96,1
Belgium,,crac.wallonie.be,https://crac.wallonie.be/,TRUE,0.7,0.98,1,0.92
Belgium,,crac.wallonie.be,https://crac.wallonie.be/entites-sous-suivi/presentation,FALSE,0.81,0.94,1,1
Belgium,,creches.brussels.be,https://creches.brussels.be/,TRUE,0.54,0.97,0.96,0.92
Belgium,,creches.brussels.be,https://creches.brussels.be/fr/news/durables-et-accueillantes-les-ecocreches-de-la-ville-de-bruxelles-souvrent-loccasion-de-la,FALSE,0.6,1,1,1
Belgium,,creches.brussels.be,https://creches.brussels.be/fr/news/eco-creche-maureen-dor,FALSE,0.6,0.94,1,1
Belgium,,cresco-app.onderwijs-apps.vlaanderen.be,https://cresco-app.onderwijs-apps.vlaanderen.be/,TRUE,0.89,0.94,1,0.73
Belgium,,crf.wallonie.be,https://crf.wallonie.be/,TRUE,0.59,0.68,1,1
Belgium,,crf.wallonie.be,https://crf.wallonie.be/contenu/carrefour-des-competences-2025-agir-concretement-face-aux-transitions/,FALSE,0.81,0.64,1,1
Belgium,,croatia.diplomatie.belgium.be,https://croatia.diplomatie.belgium.be/,TRUE,0.6,1,1,1
Belgium,,croatia.diplomatie.belgium.be,https://croatia.diplomatie.belgium.be/nl/belgie-kroatie,FALSE,0.62,1,1,1
Belgium,,crucke.belgium.be,https://crucke.belgium.be/,TRUE,0.78,0.93,0.93,0.92
Belgium,,crucke.belgium.be,https://crucke.belgium.be/fr/page-daccueil,FALSE,0.76,0.8,0.93,0.92
Belgium,,crucke.belgium.be,https://crucke.belgium.be/nl/biografie,FALSE,0.83,0.93,0.96,0.92
Belgium,,ctrg.belgium.be,https://ctrg.belgium.be/,TRUE,0.63,0.89,0.96,0.85
Belgium,,ctrg.belgium.be,https://ctrg.belgium.be/centrale-toezichtsraad/,FALSE,0.58,0.89,0.82,0.92
