country,subnational,gov_domain,page,is_root_page,performance_score,accessibility_score,best_practices_score,seo_score
Czech Republic,,epo.plzen.eu,https://epo.plzen.eu/irj/portal/anonymous?NavigationTarget=ROLES://portal_content/IUO/Role/IUO_Anonymni/IUO_Login,FALSE,0.46,0.84,0.68,0.82
Czech Republic,,epo.plzen.eu,https://epo.plzen.eu/irj/portal/anonymous?NavigationTarget=zivotni_situace&id=vydani-ridicskeho-prukazu,FALSE,0.56,0.82,0.74,0.82
Czech Republic,,epodatelna.justice.cz,https://epodatelna.justice.cz/,TRUE,0.45,0.82,1,0.91
Czech Republic,,epodatelna.justice.cz,https://epodatelna.justice.cz/ePodatelna/info-el-podani,FALSE,0.35,0.82,1,0.91
Czech Republic,,esf.justice.cz,https://esf.justice.cz/,TRUE,0.65,0.71,0.96,0.45
Czech Republic,,esf.justice.cz,https://esf.justice.cz/ias/isesf/rejstrik;jsessionid=7Pqnd51vQFqxtcPMSxEqIiGv?-1.ILinkListener-htmlContainer-logo,FALSE,0.7,0.71,0.96,0.45
Czech Republic,,eshop.olomouc.eu,https://eshop.olomouc.eu/,TRUE,0.68,0.85,0.57,1
Czech Republic,,eshop.olomouc.eu,https://eshop.olomouc.eu/kniha-svata-pavlina-patronka-olomouce/,FALSE,0.65,0.75,0.56,1
Czech Republic,,esm.justice.cz,https://esm.justice.cz/,TRUE,0.74,0.73,0.96,0.45
Czech Republic,,esm.justice.cz,https://esm.justice.cz/ias/issm/prirucka,FALSE,0.71,0.8,0.93,0.45
Czech Republic,,esm.justice.cz,https://esm.justice.cz/ias/issm/rejstrik;jsessionid=PGxFe5nPu712dmGvJAHQx+vt?-1.ILinkListener-htmlContainer-logo,FALSE,0.82,0.73,0.96,0.45
Czech Republic,,esmo.ostrava.cz,https://esmo.ostrava.cz/,TRUE,0.72,0.9,1,1
Czech Republic,,esmo.ostrava.cz,https://esmo.ostrava.cz/nazev-prispevku/,FALSE,0.9,0.9,1,1
Czech Republic,,etesty2.mdcr.cz,https://etesty2.mdcr.cz/,TRUE,0.84,0.9,1,0.91
Czech Republic,,etesty2.mdcr.cz,https://etesty2.mdcr.cz/ro/Home,FALSE,0.74,0.84,1,0.91
Czech Republic,,eud.mzcr.cz,https://eud.mzcr.cz/,TRUE,0.93,0.65,0.74,0.82
Czech Republic,,eud.mzcr.cz,https://eud.mzcr.cz/pub/deska/24000004/MZDRAWO0A02N/MZDR0B4LJPWD%230?nazev=&cislo_jednaci=&datum_od=&datum_do=&text=&pozice=0&pocet=25&trideni=,FALSE,0.9,0.88,0.93,0.82
Czech Republic,,eud.mzcr.cz,https://eud.mzcr.cz/pub/deska/24000004/MZDRAWO0A02N/MZDR0B4MNMXW%230?nazev=&cislo_jednaci=&datum_od=&datum_do=&text=&pozice=0&pocet=25&trideni=,FALSE,0.94,0.88,0.89,0.82
Czech Republic,,eudeska.justice.cz,https://eudeska.justice.cz/,TRUE,0.39,1,0.75,0.92
Czech Republic,,eudeska.justice.cz,https://eudeska.justice.cz/informace-dle-106-199,FALSE,0.37,0.85,0.71,0.83
Czech Republic,,evidence.mpsv.cz,https://evidence.mpsv.cz/,TRUE,0.75,0.79,0.78,0.91
Czech Republic,,evidence.mpsv.cz,https://evidence.mpsv.cz/eEDS/index.php?login,FALSE,0.72,0.77,0.71,0.91
Czech Republic,,evidence.mpsv.cz,https://evidence.mpsv.cz/eEDS/index.php?webmaster,FALSE,0.79,0.76,0.78,0.91
Czech Republic,,evo.justice.cz,https://evo.justice.cz/web/napoveda,FALSE,0.74,0.7,0.93,0.8
Czech Republic,,exekuce.justice.cz,https://exekuce.justice.cz/,TRUE,0.59,0.96,0.7,0.92
Czech Republic,,exekuce.justice.cz,https://exekuce.justice.cz/vypocet-srazek-ze-,FALSE,0.58,0.92,0.7,0.92
Czech Republic,,expat.praha.eu,https://expat.praha.eu/,TRUE,0.75,0.96,1,1
Czech Republic,,expat.praha.eu,https://expat.praha.eu/about-us,FALSE,0.8,0.96,1,0.92
Czech Republic,,ezp.mzcr.cz,https://ezp.mzcr.cz/,TRUE,0.91,0.76,0.96,0.58
Czech Republic,,ezp.mzcr.cz,https://ezp.mzcr.cz/Request/DotazStav,FALSE,0.95,0.74,0.96,0.58
Czech Republic,,financnigramotnost.mfcr.cz,https://financnigramotnost.mfcr.cz/,TRUE,0.84,0.96,0.96,1
Czech Republic,,financnigramotnost.mfcr.cz,https://financnigramotnost.mfcr.cz/cs/popis-financniho-trhu,FALSE,1,0.95,0.96,1
Czech Republic,,fulltext.psp.cz,https://fulltext.psp.cz/,TRUE,0.78,0.91,0.96,1
Czech Republic,,fulltext.psp.cz,https://fulltext.psp.cz/stenozaznamy,FALSE,0.86,0.91,0.96,1
Czech Republic,,geoportal.kraj-lbc.cz,https://geoportal.kraj-lbc.cz/,TRUE,0.68,0.9,1,0.85
Czech Republic,,geoportal.kraj-lbc.cz,https://geoportal.kraj-lbc.cz/sucho-retence,FALSE,0.61,0.83,1,0.85
Czech Republic,,geoportal.kraj-lbc.cz,https://geoportal.kraj-lbc.cz/zivotni-prostredi,FALSE,0.65,0.9,1,0.85
Czech Republic,,geoportal.plzensky-kraj.cz,https://geoportal.plzensky-kraj.cz/,TRUE,0.33,0.96,0.93,0.92
Czech Republic,,geoportal.plzensky-kraj.cz,https://geoportal.plzensky-kraj.cz/portal/Contents/ContentItems/4m0wywkdbctbv1xrt7mhpwhtwp,FALSE,0.68,0.92,0.93,0.92
Czech Republic,,geoportal.plzensky-kraj.cz,https://geoportal.plzensky-kraj.cz/portal/digitalni-technicka-mapa-kraje,FALSE,0.88,0.94,0.93,0.92
Czech Republic,,gis.brno.cz,https://gis.brno.cz/,TRUE,0.65,0.7,1,0.83
Czech Republic,,gis.brno.cz,https://gis.brno.cz/mapa/historicka-ortofota/,FALSE,0.27,0.76,1,0.92
Czech Republic,,gis.brno.cz,https://gis.brno.cz/mapa/upd-prikop-koliste/,FALSE,0.55,0.84,1,0.92
Czech Republic,,granty.praha.eu,https://granty.praha.eu/,TRUE,0.55,0.83,0.81,0.91
Czech Republic,,granty.praha.eu,https://granty.praha.eu/GrantyPortal/LW/Views/Core/Detail?action=get&id=762bc1d0-2536-4b83-aea1-d7f75032cd04&idForm=132b1055-5fb5-4b2a-ae4d-ba89ac52f278&idbo=8fc181a5-8096-41f0-a818-697fca0b4cbf,FALSE,0.64,0.86,0.78,1
Czech Republic,,hostalkovice.ostrava.cz,https://hostalkovice.ostrava.cz/,TRUE,0.38,0.97,0.75,0.77
Czech Republic,,hostalkovice.ostrava.cz,https://hostalkovice.ostrava.cz/cs/resolveuid/7f733d7d0b08269269b44ff9bf043234,FALSE,0.7,0.95,0.75,0.77
