country,subnational,gov_domain,page,is_root_page,performance_score,accessibility_score,best_practices_score,seo_score
Greece,,apinidotes.crete.gov.gr,https://apinidotes.crete.gov.gr/,TRUE,0.82,0.95,1,1
Greece,,apofaseis.acfi.gov.gr,https://apofaseis.acfi.gov.gr/,TRUE,0.81,0.63,1,0.82
Greece,,apografi.gov.gr,https://apografi.gov.gr/,TRUE,0.45,0.88,0.96,1
Greece,,apografi.gov.gr,https://apografi.gov.gr/299-%CF%80%CF%81%CF%8C%CF%83%CE%BA%CE%BB%CE%B7%CF%83%CE%B7-%CF%83%CE%B5-%CE%B5%CE%BA%CF%80%CE%B1%CE%B9%CE%B4%CE%B5%CF%85%CF%84%CE%B9%CE%BA%CE%AE-%CE%B7%CE%BC%CE%B5%CF%81%CE%AF%CE%B4%CE%B1-%CE%B3%CE%B9%CE%B1-%CE%B5%CF%86%CE%B1%CF%81%CE%BC%CE%BF%CE%B3%CE%AD%CF%82-%CF%80%CE%B1%CF%81%CE%B1%CE%B3%CF%89%CE%B3%CE%B9%CE%BA%CE%AE%CF%82-%CF%84%CE%B5%CF%87%CE%BD%CE%B7%CF%84%CE%AE%CF%82-%CE%BD%CE%BF%CE%B7%CE%BC%CE%BF%CF%83%CF%8D%CE%BD%CE%B7%CF%82-%CF%80%CF%81%CE%BF%CF%84%CF%81%CE%BF%CF%80%CE%AD%CF%82-prompts.html,FALSE,0.49,0.9,0.96,1
Greece,,apokoronas.gov.gr,https://apokoronas.gov.gr/,TRUE,0.28,0.75,0.74,0.85
Greece,,apokoronas.gov.gr,https://apokoronas.gov.gr/category/prokir-dim-symvaseon/,FALSE,0.46,0.8,0.96,0.83
Greece,,apokoronas.gov.gr,https://apokoronas.gov.gr/news,FALSE,0.57,0.8,0.96,0.83
Greece,,apovlita.ypen.gov.gr,https://apovlita.ypen.gov.gr/,TRUE,0.53,0.87,0.96,1
Greece,,apovlita.ypen.gov.gr,https://apovlita.ypen.gov.gr/%CF%83%CF%85%CF%87%CE%BD%CE%AD%CF%82-%CE%B5%CF%81%CF%89%CF%84%CE%AE%CF%83%CE%B5%CE%B9%CF%82/,FALSE,0.46,0.87,1,0.92
Greece,,apovlita.ypen.gov.gr,https://apovlita.ypen.gov.gr/%ce%b5%cf%80%ce%b5%ce%be%ce%b5%cf%81%ce%b3%ce%b1%cf%83%ce%af%ce%b1-%ce%ba%ce%b1%ce%b9-%ce%ba%ce%b1%ce%b8%ce%b1%cf%81%ce%b9%cf%83%ce%bc%cf%8c%cf%82-%ce%b1%cf%83%cf%84%ce%b9%ce%ba%cf%8e%ce%bd-%ce%bb/,FALSE,0.76,0.89,1,0.92
