domain,source
digitalroadmap.gv.at,swh_gov_domains
diglaviepweb01.intern.archiv.gv.at,swh_gov_domains
diglavietweb01.intern.archiv.gv.at,swh_gov_domains
directa.wien.gv.at,swh_gov_domains
diresy-test.bka.gv.at,swh_gov_domains
diresy.bka.gv.at,swh_gov_domains
disco.test.portalverbund.gv.at,swh_gov_domains
display.traiskirchen.gv.at,swh_gov_domains
distanz.noel.gv.at,swh_gov_domains
dlr.bmwfj.gv.at,swh_gov_domains
dlr.bmwfw.gv.at,swh_gov_domains
dls-jobboerse.bmwa.gv.at,swh_gov_domains
dls.gv.at,swh_gov_domains
docman.bmg.gv.at,swh_gov_domains
docs.innsbruck.gv.at,swh_gov_domains
ds.test.portalverbund.gv.at,swh_gov_domains
dsb.gv.at,swh_gov_domains
dsk.gv.at,swh_gov_domains
dusika-qm.wien.gv.at,swh_gov_domains
dusika.wien.gv.at,swh_gov_domains
dvr-awp.dsb.gv.at,swh_gov_domains
dvr-awp.entw.dsb.gv.at,swh_gov_domains
dvr-awp.test.dsb.gv.at,swh_gov_domains
dvr.dsb.gv.at,swh_gov_domains
dvr.dsk.gv.at,swh_gov_domains
dvr.entw.dsb.gv.at,swh_gov_domains
dvr.entw.dsk.gv.at,swh_gov_domains
dvr.test.dsb.gv.at,swh_gov_domains
dvr.test.dsk.gv.at,swh_gov_domains
e-begutachtung.brz.gv.at,swh_gov_domains
e-formulare.noe.gv.at,swh_gov_domains
e-formulare.noel.gv.at,swh_gov_domains
e-gov.ooe.gv.at,swh_gov_domains
e-gov2.ooe.gv.at,swh_gov_domains
e-rechnung.gv.at,swh_gov_domains
e-shop.gv.at,swh_gov_domains
e-vat.bmf.gv.at,swh_gov_domains
eap.tirol.gv.at,swh_gov_domains
eas-dev.bmvit.gv.at,swh_gov_domains
eas.bmvit.gv.at,swh_gov_domains
eas.bmwfw.gv.at,swh_gov_domains
eben.tirol.gv.at,swh_gov_domains
ebms.tirol.gv.at,swh_gov_domains
ebreichsdorf.gv.at,swh_gov_domains
eccairs.bmvit.gv.at,swh_gov_domains
echo.test.portalverbund.gv.at,swh_gov_domains
ecsp.bbg.gv.at,swh_gov_domains
